s11,s22,s12,r_calc,theta_deg,phi_deg,theta_rad,phi_rad
-0.054312453,-0.25698078,-0.9648891,1.0,258.06625,164.77219,4.504106,2.8758173
-0.14968555,-0.15908033,-0.9758523,1.0,226.74278,167.38307,3.9574084,2.921386
-0.58851725,0.7846694,0.1947854,1.0,126.870605,78.767815,2.21431,1.3747578
-0.46190554,0.1257555,-0.87796855,1.0,164.77014,151.39827,2.8757815,2.6423984
-0.66198975,0.69355327,0.28417143,0.99999994,133.6661,73.49068,2.3329139,1.2826543
-0.7146734,0.6737198,-0.1879988,1.0,136.68956,100.83601,2.385683,1.7599206
-0.40102735,0.52770364,0.748803,1.0,127.23295,41.5132,2.220634,0.724542
0.24996108,-0.17717217,0.95190835,1.0,324.671,17.841381,5.6665783,0.31139085
0.9199499,-0.01492188,-0.39175183,1.0,359.07074,113.063545,6.266967,1.9733312
0.94307745,0.32857886,-0.05138892,1.0,19.208914,92.94566,0.3352588,1.6222079
-0.9087061,-0.13767329,-0.39408028,1.0,188.61507,113.208626,3.291954,1.9758633
-0.67282754,-0.52335477,-0.52287936,0.99999994,217.87733,121.52559,3.8026772,2.1210217
-0.6530284,-0.7183634,0.2398079,0.99999994,227.72758,76.124794,3.9745963,1.3286284
0.23360004,-0.9311151,-0.2800994,1.0,284.08377,106.266136,4.9581976,1.854694
-0.6507402,0.69207263,-0.31236634,1.0,133.23695,108.20189,2.3254237,1.8884794
0.686696,-0.46511906,0.55867064,1.0,325.88907,56.036087,5.6878376,0.9780143
-0.43594366,0.14347953,-0.88846314,1.0,161.78238,152.68076,2.8236353,2.664782
-0.6494996,0.7307545,0.21011457,1.0,131.6309,77.87093,2.2973928,1.3591043
-0.33855206,-0.7255031,0.5991892,1.0,244.98415,53.188145,4.27578,0.9283083
0.62380636,0.33573818,0.7057942,0.99999994,28.289534,45.10625,0.49374554,0.78725266
0.28680527,-0.037380073,0.95725936,1.0,352.57434,16.811916,6.1535835,0.2934233
0.61577576,-0.7509057,-0.23866473,1.0,309.35327,103.80775,5.3992333,1.811787
0.19472225,0.8535132,0.4833203,1.0,77.14838,61.097515,1.3464932,1.0663528
-0.40173545,0.41318485,0.81724346,0.99999994,134.19505,35.190193,2.3421457,0.6141848
-0.7331718,-0.41340107,0.53996176,1.0,209.4166,57.318966,3.6550093,1.0004047
0.75202864,0.11444967,-0.649118,1.0,8.653325,130.47513,0.15102902,2.2772207
-0.42128494,-0.20239566,-0.884056,0.99999994,205.66077,152.13557,3.5894578,2.6552668
-0.3065673,0.45109203,0.8381721,0.99999994,124.20047,33.052395,2.1677072,0.5768731
-0.30084866,-0.857936,-0.4164563,1.0,250.676,114.61106,4.3751216,2.0003405
-0.43332562,0.6079398,-0.66531056,1.0,125.4804,131.70615,2.1900463,2.298706
0.16708788,-0.44004396,-0.8822942,1.0,290.7921,151.92035,5.07528,2.6515105
-0.43629777,0.7427367,-0.50792366,1.0,120.43079,120.52562,2.101914,2.103569
0.6294758,0.500919,0.59400374,1.0,38.511776,53.558353,0.67215735,0.9347697
-0.12415001,0.98681873,-0.10380516,0.99999994,97.17061,95.95833,1.6959472,1.6747888
-0.56210524,-0.28262115,-0.7772792,0.99999994,206.69281,141.01213,3.6074703,2.461126
0.5037242,0.31139806,-0.80578727,0.99999994,31.724003,143.68636,0.55368835,2.5078
0.12855075,-0.027969647,-0.99130845,1.0,347.72507,172.44035,6.068948,3.0096521
-0.6659053,-0.48003483,-0.5710838,1.0,215.78691,124.82583,3.7661922,2.1786218
0.59170854,0.17356555,-0.7872458,1.0,16.347967,141.92886,0.28532588,2.4771261
0.8915447,-0.45268908,-0.014856015,1.0,333.08044,90.85122,5.8133507,1.585653
0.48836195,-0.40261605,-0.77421117,1.0,320.4971,140.73357,5.59373,2.4562643
0.079238065,-0.87689686,0.4741026,1.0,275.16333,61.699062,4.8025064,1.0768518
0.7396702,-0.4302808,-0.5174422,1.0,329.8126,121.16083,5.7563157,2.1146555
-0.81038934,-0.27272746,-0.5185449,1.0,198.60007,121.23469,3.4662254,2.1159446
0.5760921,0.8169277,-0.027331922,0.99999994,54.808758,91.56619,0.95659333,1.5981317
0.031178223,0.3750979,-0.92646074,1.0,85.24848,157.88966,1.4878668,2.7556946
-0.14537755,-0.0877121,-0.98548055,0.99999994,211.10425,170.2245,3.6844645,2.9709783
-0.52408653,0.32635757,-0.7866537,1.0,148.08878,141.87389,2.584637,2.4761665
0.08974187,0.58995116,-0.80243635,1.0,81.35062,143.36339,1.4198362,2.5021634
0.6041812,-0.6654134,0.43839496,1.0,312.23877,63.998478,5.449595,1.1169842
-0.9303941,-0.23964837,0.2773723,0.99999994,194.4441,73.89656,3.39369,1.2897383
0.31880406,0.91968006,0.22924341,0.99999994,70.881294,76.74747,1.237112,1.339496
-0.5456301,-0.13919228,-0.8263857,1.0,194.31113,145.72922,3.391369,2.543455
-0.1719556,0.01280564,-0.9850215,1.0,175.741,170.07076,3.0672593,2.9682949
0.051788885,-0.4357268,0.8985878,1.0,276.77817,26.02694,4.8306904,0.45425582
0.90631247,0.2517581,-0.33943424,1.0,15.524383,109.84241,0.2709516,1.9171118
0.9028627,0.42950583,-0.019070676,1.0,25.441156,91.092735,0.44403198,1.5898682
0.17177324,0.6043413,-0.77798814,1.0,74.13314,141.07674,1.2938675,2.4622536
-0.89425296,0.4413375,-0.07438301,1.0,153.73244,94.26577,2.6831374,1.6452482
-0.3448064,-0.46989062,0.8125954,1.0,233.72873,35.649708,4.079336,0.6222048
-0.08255401,0.4526314,-0.88786805,1.0,100.33638,152.60655,1.7512003,2.663487
0.91614264,0.25603437,0.30842993,0.99999994,15.614083,72.035355,0.27251717,1.2572542
-0.11821287,-0.92843765,0.3521779,1.0,262.74387,69.37942,4.585746,1.2108994
0.18752432,-0.6085522,0.7710375,1.0,287.1266,39.552853,5.0113044,0.6903275
0.09670427,0.56899333,-0.8166363,1.0,80.354355,144.74948,1.4024482,2.5263553
-0.60122967,-0.21454556,0.76973575,1.0,199.63866,39.66983,3.484352,0.6923692
-0.17821212,-0.58319426,-0.7925433,1.0,253.00792,142.42383,4.4158216,2.4857647
-0.041903425,0.6660314,-0.7447458,1.0,93.60002,138.13727,1.6336286,2.4109502
-0.8910715,-0.12867576,0.43524036,1.0,188.21703,64.19941,3.285007,1.1204911
-0.78143466,0.549154,-0.29629335,1.0,144.90233,107.23511,2.529023,1.8716058
-0.5101762,0.55286306,0.65883434,1.0,132.70049,48.788967,2.3160605,0.85152817
-0.8864058,-0.3244031,0.33022317,1.0,200.1014,70.717674,3.4924283,1.2342564
0.7324727,0.15095009,-0.6638507,1.0,11.644655,131.59421,0.20323758,2.2967525
-0.5755574,0.67668337,-0.4591659,1.0,130.38303,117.3333,2.2756133,2.0478525
-0.81344837,0.1864484,0.5509435,0.99999994,167.09036,56.56823,2.9162772,0.9873019
0.5588986,-0.5705121,-0.6017875,0.99999994,314.41086,126.99803,5.487505,2.216534
0.8302849,0.555301,0.0476211,1.0,33.77491,87.27048,0.58948344,1.5231572
0.050469365,-0.7203266,-0.6917965,0.99999994,274.00784,133.77249,4.782339,2.3347704
0.6991147,-0.7074085,0.103980154,0.99999994,314.66214,84.031586,5.491891,1.466628
0.14274074,0.37441802,-0.91620755,1.0,69.13147,156.3778,1.2065718,2.7293077
0.2279697,0.5670998,0.7914718,1.0,68.10025,37.67673,1.1885737,0.65758306
0.48772225,0.07182671,-0.87003905,1.0,8.377712,150.46317,0.14621867,2.626078
0.8460643,-0.50680876,0.16528788,1.0,329.07758,80.486046,5.7434874,1.4047465
-0.52069855,0.6345185,0.5711911,1.0,129.37299,55.16667,2.2579846,0.96284014
-0.8222994,0.5466818,0.15799561,0.99999994,146.38321,80.909424,2.5548692,1.412136
-0.67645776,-0.67982155,-0.28327993,1.0,225.14209,106.45606,3.929471,1.8580089
0.1886763,-0.9633157,-0.1908508,1.0,281.08173,101.00243,4.905802,1.7628251
-0.87238693,-0.41759005,0.25408575,1.0,205.57928,75.28058,3.5880356,1.313894
0.26201144,0.60615826,-0.75094754,1.0,66.62362,138.67253,1.1628016,2.4202924
-0.07099224,0.6267713,-0.77596253,1.0,96.46216,140.89236,1.6835823,2.4590359
0.8711999,-0.4262992,-0.24347417,1.0,333.92636,104.091675,5.828115,1.8167425
0.20319061,-0.40881774,0.88970876,1.0,296.42828,27.163326,5.17365,0.4740895
-0.7947423,-0.30206847,0.52644026,1.0,200.81096,58.23475,3.5048127,1.0163882
0.6275997,-0.7584952,0.1755096,1.0,309.6053,79.89168,5.4036317,1.3943729
-0.7920543,-0.48631692,-0.36897948,1.0,211.54968,111.65269,3.6922388,1.9487071
-0.04756987,0.29041478,-0.95571774,1.0,99.30242,162.88533,1.7331543,2.8428855
-0.54186326,0.27053812,0.79573447,1.0,153.46825,37.275314,2.6785264,0.650577
0.7964387,0.36066285,0.4853944,1.0,24.36313,60.96168,0.42521688,1.0639821
-0.22592178,-0.15495339,0.9617426,1.0,214.44511,15.899734,3.7427735,0.27750272
-0.15006703,0.9673982,-0.20401129,1.0,98.81769,101.77162,1.7246941,1.77625
0.23317231,0.4216732,-0.87625474,1.0,61.058758,151.19382,1.0656765,2.6388302
-0.3595691,0.88464403,-0.29684168,0.99999994,112.11958,107.268005,1.956856,1.87218
-0.5860657,-0.522658,-0.6191572,1.0,221.72682,128.25461,3.8698633,2.2384653
-0.905923,0.39266872,0.15847643,1.0,156.56586,80.88152,2.73259,1.411649
-0.57912487,0.7806575,0.23492199,1.0,126.56959,76.41298,2.2090561,1.3336581
-0.53730714,0.42738086,0.7270809,0.99999994,141.50082,43.357765,2.4696553,0.7567358
0.07163933,-0.27775294,0.9579776,1.0,284.46277,16.669044,4.9648123,0.29092973
-0.379663,-0.9052335,0.19080974,1.0,247.24638,78.999954,4.3152637,1.3788095
0.36872277,-0.18026951,0.9118917,1.0,333.94586,24.231905,5.828455,0.42292655
0.765247,-0.6435464,-0.015654728,1.0,319.9373,90.89699,5.5839596,1.5864518
-0.34116283,-0.88184017,-0.32552397,1.0,248.84973,108.997314,4.3432474,1.9023621
0.58216846,-0.7087425,0.3984519,1.0,309.40002,66.51857,5.4000497,1.1609681
-0.5239365,-0.6897422,-0.4997461,1.0,232.77925,119.98319,4.0627646,2.094102
0.072108865,0.9961881,-0.04908717,1.0,85.85988,92.81362,1.4985377,1.6199033
-0.06512649,0.99744505,0.029359197,1.0,93.735725,88.3176,1.6359972,1.541433
-0.84187627,0.2677673,0.4685563,1.0,162.3562,62.059376,2.8336504,1.0831405
0.121721014,0.98810273,0.09400511,1.0,82.97731,84.605934,1.4482273,1.4766523
-0.5286369,0.19312014,0.826588,1.0,159.93187,34.25018,2.791338,0.59777844
-0.19627516,-0.8455325,-0.4965389,1.0,256.93127,119.77127,4.484297,2.090403
-0.609815,0.75656337,0.23608802,1.0,128.86995,76.34423,2.249205,1.3324583
0.8425668,-0.256993,-0.47332427,1.0,343.03766,118.25029,5.987137,2.063857
-0.75467813,0.21629383,-0.61941737,1.0,164.00748,128.27359,2.8624706,2.2387967
-0.057920326,-0.63935494,0.7667271,0.99999994,264.82358,39.939106,4.6220436,0.6970689
-0.7505677,-0.6592659,-0.044907626,1.0,221.29465,92.573875,3.8623204,1.6157191
-0.09168524,0.17738864,0.9798607,1.0,117.33267,11.518373,2.0478415,0.20103353
0.8645331,0.3855379,-0.322402,1.0,24.034445,108.80825,0.41948023,1.8990623
-0.37005517,-0.74742806,-0.55173403,1.0,243.65977,123.48605,4.2526655,2.1552384
-0.6484572,-0.74700654,0.14657573,0.99999994,229.0396,81.571465,3.9974952,1.4236907
0.9741762,0.16571368,-0.15336137,1.0,9.653974,98.82177,0.16849363,1.7247653
0.5254429,0.6870662,-0.50184643,1.0,52.592575,120.12223,0.9179136,2.0965285
0.16379917,0.19875555,-0.96626395,1.0,50.507256,165.07504,0.88151795,2.881103
-0.02411857,-0.56055623,-0.82776505,1.0,267.53632,145.86983,4.6693897,2.545909
-0.29540932,0.42266944,0.85678697,1.0,124.95022,31.042282,2.1807928,0.54179007
-0.7317623,-0.6605512,0.16791685,1.0,222.0721,80.33328,3.8758895,1.4020803
-0.59630436,0.15106273,0.78841686,1.0,165.78424,37.96219,2.893481,0.66256523
-0.11315273,0.037927188,-0.99285346,1.0,161.46957,173.146,2.8181758,3.021968
-0.89381397,0.42293617,0.1490692,1.0,154.67735,81.42701,2.6996293,1.4211695
-0.5057631,0.16381206,-0.8469765,0.99999994,162.05333,147.88432,2.8283644,2.5810685
0.012514898,0.04864481,-0.99873775,1.0,75.572334,177.12091,1.3189862,3.0913432
-0.108633004,0.58426154,-0.804262,1.0,100.532845,143.53905,1.7546293,2.505229
0.8088165,0.4900808,-0.32501793,0.99999994,31.212648,108.96666,0.5447635,1.9018271
-0.19772348,0.9574747,0.21011327,1.0,101.66786,77.87101,1.774439,1.3591056
0.027541468,0.3150544,0.9486739,0.99999994,85.004005,18.43664,1.4835999,0.3217801
-0.22390598,0.7677249,0.6003871,1.0,106.259254,53.10237,1.854574,0.9268113
-0.40884954,-0.9123668,-0.020708818,1.0,245.86191,91.186615,4.2911,1.5915067
0.5536433,-0.6747645,0.48802868,1.0,309.3688,60.788906,5.3995047,1.0609666
-0.14925832,-0.93839884,0.31165618,1.0,260.96243,71.84093,4.554654,1.2538608
0.37287125,0.58492434,0.7202989,0.99999994,57.48374,43.92083,1.0032806,0.7665631
0.62398225,-0.6650854,-0.41025305,0.99999994,313.1737,114.220726,5.4659123,1.9935279
0.1099408,-0.46542138,0.87823457,1.0,283.29065,28.56987,4.944355,0.49863833
-0.35430104,0.38742727,-0.8510998,0.99999994,132.44281,148.3315,2.3115633,2.5888731
0.9471421,-0.15936287,-0.27843368,1.0,350.44907,106.16674,6.1164904,1.8529593
0.20113683,0.9222997,-0.330011,1.0,77.69745,109.26944,1.3560764,1.9071116
0.8566993,0.035623387,0.51458454,1.0,2.381109,59.030308,0.041558195,1.0302733
-0.37900582,0.8584467,0.34557748,1.0,113.82154,69.78294,1.9865608,1.2179422
0.49461997,-0.76173925,0.41845477,1.0,302.99686,65.26293,5.288293,1.1390531
-0.55062795,-0.64127386,0.5343938,1.0,229.34904,57.697186,4.0028963,1.0070059
0.21070252,-0.97443676,0.07795814,1.0,282.2012,85.528786,4.9253407,1.492759
0.069366336,0.7544424,0.6526906,1.0,84.74677,49.25523,1.4791104,0.859666
